CarlaChamorros,0.53,0.35,0.1,0.36,0.34,0.21,0.67
CharXRenee,0.17,0.31,0.07,0.45,0.28,0.16,0.21
Chatterbox_46,0.33,0.37,0.31,0.47,0.44,0.35,0.21
CheckingTheMath,0.31,0.31,0.31,0.38,0.29,0.37,0.36
Conniegail55,0.33,0.6,0.54,0.45,0.27,0.57,0.58
Cynthiamomof3,0.25,0.26,0.15,0.19,0.22,0.32,0.15
DanielNanle,0.2,0.26,0.63,0.25,0.44,0.21,0.36
DannyDshelton8,0.45,0.56,0.64,0.5,0.55,0.57,0.48
DeborahHunnicu2,0.36,0.41,0.48,0.45,0.39,0.43,0.23
DemocraticLifer,0.37,0.43,0.08,0.23,0.29,0.26,0.45
DianaChic1,0.35,0.45,0.4,0.54,0.37,0.34,0.39
DianaEl60473993,0.43,0.58,0.53,0.34,0.36,0.49,0.36
DimitriousGart2,0.41,0.36,0.2,0.32,0.3,0.29,0.21
DinahLord,0.22,0.25,0.13,0.33,0.25,0.3,0.19
Don_Woodstock,0.37,0.32,0.43,0.4,0.35,0.4,0.47
Dovewoman1,0.28,0.35,0.32,0.46,0.22,0.32,0.18
Dowens8490,0.31,0.18,0.27,0.3,0.3,0.23,0.25
DrTomMartinPhD,0.36,0.28,0.22,0.43,0.42,0.52,0.68
Engine_MC,0.51,0.81,0.58,0.86,0.58,0.59,0.51
EpistemeTechne,0.33,0.5,0.4,0.4,0.36,0.55,0.41
Fanoffreedoms,0.36,0.56,0.4,0.36,0.4,0.2,0.13
FightForHotep,0.14,0.14,0.08,0.2,0.17,0.11,0.17
FletcherCbpaws,0.36,0.47,0.52,0.47,0.47,0.58,0.37
FoleyJames77,0.3,0.23,0.04,0.44,0.34,0.1,0.45
Frankie52046279,0.3,0.34,0.16,0.26,0.43,0.2,0.19
Freedom61815022,0.37,0.45,0.38,0.6,0.44,0.43,0.39
FullGospel,0.56,0.51,0.57,0.16,0.59,0.62,0.35
FullOmniForce,0.14,0.14,0.27,0.47,0.2,0.16,0.11
Gallaecian,0.28,0.4,0.28,0.45,0.25,0.27,0.44
GartrellLinda,0.5,0.31,0.08,0.5,0.31,0.27,0.52
Geert_Akbar,0.32,0.42,0.5,0.19,0.3,0.36,0.17
GenSlaughter,0.23,0.18,0.1,0.17,0.22,0.2,0.21
GeneE1972,0.29,0.33,0.57,0.33,0.51,0.36,0.08
Gia84,0.24,0.43,0.22,0.28,0.28,0.5,0.19
GingerMarple,0.28,0.25,0.32,0.15,0.35,0.51,0.09
Girl13573,0.23,0.22,0.2,0.18,0.4,0.23,0.19
GoEagles420,0.4,0.47,0.32,0.33,0.45,0.49,0.17
GoWithItJam,0.11,0.27,0.29,0.28,0.23,0.14,0.06
GoodmanPredicts,0.52,0.67,0.52,0.55,0.66,0.62,0.49
Gr8Lewis,0.38,0.43,0.29,0.49,0.38,0.53,0.33
GretchenGorup,0.51,0.62,0.69,0.29,0.66,0.61,0.5
HankHawkCab,0.33,0.3,0.24,0.31,0.27,0.35,0.26
HannahsClint,0.27,0.26,0.22,0.52,0.28,0.33,0.3
Harper334036,0.33,0.43,0.37,0.45,0.25,0.24,0.25
HiPaix,0.21,0.31,0.29,0.25,0.35,0.23,0.09
HuntleyTeaParty,0.56,0.55,0.815866102,0.3,0.5,0.59,0.585
IfIWereObama,0.47,0.44,0.34,0.46,0.53,0.54,0.28
ImJacobLadder,0.31,0.45,0.7,0.57,0.793147134,0.71,0.87
Immediate71,0.67,0.85,0.8,0.719166667,0.793147134,0.83,0.83
Ingridebap,0.33,0.31,0.36,0.34,0.27,0.26,0.15
IranImmig4Trump,0.17,0.29,0.18,0.22,0.22,0.2,0.05
Irredeemable19,0.26,0.31,0.5,0.37,0.44,0.3,0.47
IsraelTruthWeek,0.11,0.3,0.41,0.16,0.21,0.23,0.14
JAndretta,0.5,0.2,0.06,0.19,0.45,0.23,0.47
JDOZIER66,0.19,0.21,0.11,0.19,0.23,0.41,0.01
JPB_53,0.4,0.33,0.36,0.37,0.44,0.21,0.34
JajsaArthur,0.43,0.52,0.29,0.61,0.39,0.26,0.46
JamesPaine33248,0.56,0.55,0.5,0.69,0.75,0.45,0.47
JamesSemaj1220,0.23,0.25,0.27,0.42,0.31,0.11,0.19
JaneHarden7,0.22,0.2,0.23,0.33,0.1,0.37,0.06
Janetlarose1,0.4,0.16,0.29,0.4,0.52,0.31,0.33
JanettePattison,0.24,0.2,0.12,0.31,0.48,0.22,0.05
JasonsGrandpa,0.32,0.32,0.14,0.48,0.41,0.35,0.21
JeanEBraveaux,0.35,0.21,0.1,0.29,0.37,0.17,0.25
JessesgirlRosie,0.17,0.39,0.1,0.23,0.18,0.35,0.26
JoanneFralin,0.24,0.27,0.1,0.53,0.29,0.16,0.12
JohnABusinger,0.57,0.43,0.5,0.51,0.63,0.58,0.49
JohnHeydisme,0.3,0.3,0.23,0.23,0.35,0.27,0.23
JonDoe07273131,0.37,0.45,0.6,0.23,0.38,0.51,0.53
Joseph2Raymond,0.43,0.38,0.7,0.26,0.53,0.57,0.44
JoyfulGrandma,0.3,0.41,0.33,0.51,0.39,0.3,0.48
Katzekraus,0.44,0.38,0.46,0.47,0.53,0.43,0.34
KittyKittyKimmy,0.38,0.29,0.11,0.35,0.33,0.18,0.52
KoriWasinger,0.36,0.49,0.36,0.38,0.37,0.46,0.29
KyrianMakhail,0.33,0.41,0.26,0.46,0.27,0.21,0.29
LBisogne,0.26,0.16,0.18,0.51,0.26,0.18,0.2
LSGLA,0.23,0.38,0.04,0.49,0.22,0.28,0.3
Laneybaby004,0.42,0.31,0.31,0.51,0.4,0.23,0.36
LatAmFr,0.29,0.29,0.08,0.53,0.22,0.28,0.4
LiberalVoiceTV,0.68,0.84,0.42,0.63,0.76,0.71,0.53
LindaSudduth2,0.32,0.31,0.22,0.42,0.29,0.5,0.28
Linda__Idaho,0.27,0.44,0.18,0.25,0.43,0.46,0.26
LoriHannah58,0.34,0.34,0.24,0.46,0.28,0.41,0.19
LottieAntonetti,0.31,0.47,0.27,0.48,0.46,0.4,0.24
LoverofAll777,0.32,0.35,0.41,0.43,0.27,0.27,0.34
Lpr1944W,0.43,0.56,0.655,0.38,0.66,0.76,0.35
LynnIvy1892,0.41,0.46,0.78,0.51,0.39,0.58,0.5
MaggieMay2495,0.23,0.47,0.16,0.28,0.31,0.28,0.13
MaryFass3,0.38,0.46,0.42,0.44,0.41,0.41,0.23
MaryintheMntns,0.2,0.27,0.16,0.41,0.24,0.29,0.19
MccurleyMaureen,0.52,0.56,0.18,0.54,0.62,0.44,0.39
Mduncan55Duncan,0.28,0.34,0.24,0.47,0.26,0.42,0.11
MedianPolitics,0.37,0.49,0.31,0.17,0.29,0.14,0.56
MickBlair54,0.5,0.53,0.08,0.4,0.5,0.29,0.29
Misslinlou,0.26,0.3,0.12,0.38,0.31,0.37,0.27
Mizzou45,0.24,0.31,0.34,0.31,0.35,0.34,0.19
ModjajiTen,0.28,0.37,0.29,0.3,0.41,0.26,0.29
Monaca6,0.38,0.42,0.15,0.31,0.43,0.15,0.13
MrJamesManley,0.41,0.49,0.33,0.54,0.58,0.36,0.28
NashPredator,0.27,0.41,0.37,0.4,0.39,0.45,0.32
NewSpeakisLies,0.33,0.23,0.35,0.36,0.39,0.26,0.32
NewYawkgirl74,0.19,0.37,0.26,0.24,0.42,0.26,0.19
NickASAVet,0.37,0.63,0.84,0.41,0.4,0.61,0.49
Nigel22222,0.39,0.2,0.05,0.42,0.3,0.17,0.24
NoDrama999,0.31,0.34,0.48,0.27,0.36,0.32,0.19
Obsessedabroad,0.3,0.16,0.22,0.42,0.22,0.24,0.22
PC_CRIMINAL,0.39,0.46,0.36,0.29,0.4,0.27,0.16
PC_Kyllyr,0.23,0.29,0.22,0.29,0.18,0.29,0.35
PGongola,0.47,0.53,0.52,0.45,0.58,0.68,0.43
Packers1814,0.16,0.17,0.11,0.31,0.36,0.25,0.24
PapaESoCo,0.45,0.46,0.27,0.13,0.46,0.23,0.3
Para_glider69,0.39,0.4,0.17,0.28,0.46,0.5,0.21
Paratisi,0.43,0.25,0.23,0.45,0.48,0.42,0.49
Perel67,0.2,0.31,0.22,0.36,0.18,0.21,0.09
PoliticalNews18,0.74,0.81,0.42,0.46,0.69,0.7,0.62
PollTrackBot,0.47,0.53,0.69,0.57,0.45,0.68,0.17
PriftiMichele,0.37,0.49,0.22,0.45,0.3,0.27,0.41
ProChoiceKills,0.37,0.52,0.48,0.52,0.44,0.46,0.35
RJSMarketing,0.47,0.31,0.4,0.29,0.38,0.33,0.55
Rapnay,0.36,0.3,0.23,0.19,0.41,0.22,0.13
Raven4245532,0.58,0.56,0.65,0.43,0.59,0.62,0.48
RealJohn_Mark,0.99,0.9,0.85,0.840246053,0.793147134,0.95,1
RespOakBaseball,0.26,0.32,0.32,0.3,0.23,0.28,0.29
Rhonda9080,0.2,0.12,0.15,0.38,0.34,0.18,0.1
RicanInBoston,0.19,0.27,0.17,0.39,0.26,0.22,0.16
RickinCanesvill,0.42,0.31,0.31,0.28,0.57,0.3,0.12
RoboHoward,0.3,0.3,0.23,0.25,0.36,0.29,0.11
Rubysayzz,0.34,0.58,0.4,0.36,0.63,0.5,0.25
Ruth_Red_27,0.31,0.52,0.14,0.32,0.3,0.5,0.08
SDSunchaser,0.22,0.18,0.29,0.42,0.22,0.24,0.08
SPRTG1,0.68,0.6,0.49,0.61,0.65,0.24,0.59
S_A_Malcolm,0.18,0.21,0.15,0.22,0.1,0.22,0.08
S_Leeds,0.43,0.41,0.08,0.42,0.25,0.24,0.45
SableViews,0.41,0.42,0.39,0.43,0.32,0.36,0.35
SandraSkr,0.48,0.53,0.68,0.31,0.47,0.53,0.34
Scarlett210,0.49,0.44,0.36,0.54,0.37,0.46,0.53
SeanGrenier,0.4,0.34,0.2,0.43,0.24,0.32,0.14
SirYussly,0.38,0.35,0.19,0.39,0.31,0.26,0.34
Sofieversluys,0.28,0.3,0.32,0.54,0.31,0.36,0.26
SpitfireSuzy,0.44,0.45,0.24,0.37,0.32,0.38,0.26
Sternl63,0.25,0.36,0.24,0.53,0.24,0.29,0.07
SugarAndMusk,0.61,0.3,0.17,0.25,0.64,0.39,0.34
SusieLukas,0.15,0.24,0.22,0.38,0.19,0.28,0.17
TJfortrump,0.25,0.36,0.17,0.23,0.27,0.34,0.15
trumpoath12017,0.21,0.28,0.28,0.07,0.2,0.31,0.21
TRocks2016,0.38,0.57,0.27,0.43,0.37,0.35,0.25
TeaPartyNevada,0.58,0.45,0.39,0.32,0.39,0.2,0.57
TeamTrumpCO,0.51,0.42,0.3,0.55,0.37,0.4,0.2
Teresa36118479,0.56,0.64,0.73,0.2,0.55,0.47,0.55
Terra_Nulius,0.3,0.27,0.22,0.15,0.33,0.31,0.06
The3rdstooge,0.22,0.29,0.26,0.24,0.26,0.23,0.03
TheHopsbride,0.53,0.45,0.27,0.44,0.51,0.47,0.24
TheKozforUSA,0.37,0.35,0.35,0.5,0.31,0.26,0.18
TheMysteryLadie,0.61,0.56,0.13,0.5,0.58,0.45,0.48
TheRealTTownTim,0.25,0.37,0.17,0.21,0.29,0.15,0.11
TheUSALifeStyle,0.51,0.44,0.06,0.31,0.39,0.56,0.42
TheUndine3,0.39,0.33,0.09,0.4,0.39,0.29,0.2
Theymightbegian,0.48,0.38,0.29,0.25,0.65,0.3,0.46
ThorpeOcto,0.2,0.32,0.09,0.42,0.31,0.3,0.23
Timiochukwu,0.81,0.75,0.45,0.46,0.68,0.75,0.75
TrumpAttack2016,0.32,0.32,0.08,0.41,0.34,0.35,0.27
Trumpster23,0.35,0.38,0.17,0.48,0.31,0.5,0.14
TrussElise,0.39,0.49,0.26,0.3,0.45,0.52,0.46
VMcKilligan,0.49,0.85,0.68,0.35,0.63,0.71,0.68
WilliamJWarren1,0.45,0.45,0.52,0.27,0.54,0.49,0.58
WingedMRanch,0.47,0.46,0.08,0.44,0.43,0.23,0.36
ZantiMisft,0.26,0.2,0.15,0.22,0.32,0.26,0.19
ZarkoElDiablo,0.49,0.3,0.27,0.38,0.41,0.25,0.45
_silversmith,0.36,0.47,0.45,0.42,0.31,0.27,0.31
aaronganz,0.32,0.45,0.46,0.17,0.43,0.45,0.17
acmtweetbot,0.47,0.66,0.34,0.62,0.82,0.75,0.35
addison_dr,0.41,0.59,0.32,0.31,0.26,0.5,0.05
agk_amy,0.32,0.33,0.31,0.62,0.47,0.35,0.09
ameliastanley4,0.29,0.34,0.18,0.29,0.31,0.43,0.21
amitchelley,0.31,0.37,0.23,0.3,0.33,0.32,0.11
amystanley4242,0.27,0.3,0.33,0.13,0.3,0.25,0.1
babushka_tasi,0.32,0.31,0.21,0.4,0.32,0.24,0.31
basurtopatty3,0.32,0.54,0.22,0.23,0.3,0.34,0.19
bchek833,0.43,0.24,0.42,0.42,0.59,0.37,0.1
bentleygirl60,0.18,0.2,0.38,0.23,0.36,0.18,0.29
betteranfiction,0.31,0.32,0.12,0.39,0.28,0.3,0.48
big_carsonrocks,0.56,0.55,0.41,0.51,0.6,0.47,0.35
bmerikal,0.51,0.49,0.31,0.23,0.52,0.34,0.24
bobcathutch,0.43,0.42,0.31,0.26,0.34,0.24,0.28
brandonlk,0.18,0.12,0.08,0.18,0.18,0.14,0.05
cajunhossman1,0.32,0.36,0.25,0.36,0.24,0.25,0.73
carlajo1947,0.33,0.23,0.22,0.47,0.29,0.24,0.41
citizenjo,0.32,0.28,0.38,0.29,0.24,0.24,0.11
cking64050,0.36,0.44,0.25,0.36,0.62,0.35,0.25
courtchauncey,0.35,0.24,0.14,0.3,0.19,0.11,0.18
cp2austin,0.42,0.49,0.18,0.65,0.23,0.21,0.48
cricket7777,0.39,0.58,0.42,0.57,0.27,0.68,0.26
cul8r124,0.19,0.32,0.34,0.19,0.32,0.27,0.01
daddy_epic_bae,0.37,0.35,0.22,0.43,0.38,0.17,0.33
darlenewise39,0.27,0.32,0.3,0.35,0.36,0.25,0.1
deborahrieck,0.24,0.35,0.21,0.19,0.37,0.3075,0.17
del_ninyo,0.52,0.25,0.21,0.35,0.64,0.27,0.28
denisavu,0.17,0.34,0.24,0.17,0.28,0.32,0.02
dennyds24,0.43,0.3,0.3,0.34,0.51,0.29,0.17
dexter_zee,0.34,0.35,0.08,0.59,0.27,0.35,0.35
dina10310,0.37,0.38,0.41,0.41,0.45,0.46,0.21
drofdem,0.35,0.38,0.2,0.38,0.4,0.56,0.21
dxrpi,0.29,0.41,0.07,0.34,0.21,0.27,0.32
elbertpuma,0.51,0.54,0.62,0.4,0.54,0.56,0.42
elliottgce1,0.27,0.42,0.44,0.44,0.32,0.44,0.09
emcsearch,0.19,0.26,0.09,0.31,0.4,0.34,0.2
endisnear4real,0.22,0.12,0.14,0.11,0.39,0.27,0.21
equityteam1,0.49,0.36,0.48,0.49,0.4,0.47,0.35
esme35975435,0.47,0.44,0.19,0.42,0.39,0.38,0.26
ferociousmickey,0.4,0.43,0.36,0.51,0.33,0.35,0.31
fluffynutters,0.28,0.44,0.21,0.2,0.4,0.35,0.14
frances91324073,0.48,0.46,0.42,0.52,0.59,0.41,0.48
globaldancer38,0.42,0.33,0.33,0.51,0.55,0.5,0.18
gmo1stmimi,0.13,0.22,0.38,0.29,0.28,0.09,0.18
golgatha,0.49,0.11,0.15,0.53,0.46,0.27,0.45
grwaskom2826,0.34,0.38,0.27,0.57,0.34,0.28,0.3
hammer71715,0.39,0.47,0.29,0.56,0.37,0.45,0.31
harvey02,0.3,0.44,0.28,0.21,0.39,0.59,0.23
hillarynews1,0.74,0.72,0.54,0.51,0.71,0.74,0.23
hmbryan,0.39,0.31,0.41,0.52,0.45,0.23,0.31
icerebri,0.21,0.38,0.08,0.33,0.25,0.24,0.05
ignius57,0.28,0.23,0.29,0.35,0.24,0.4,0.37
ihvurbk2,0.38,0.23,0.15,0.48,0.45,0.35,0.21
jagair1,0.35,0.33,0.22,0.37,0.22,0.28,0.23
jbaileystweets,0.65,0.77,0.5,0.715,0.71,0.64,0.58
jbctz,0.49,0.44,0.36,0.39,0.53,0.24,0.25
jbwallace,0.61,0.57,0.36,0.44,0.57,0.2,0.27
jenniferpgoff,0.32,0.29,0.17,0.45,0.32,0.41,0.14
jjmplsmn,0.27,0.48,0.37,0.49,0.47,0.55,0.3
joyreaper,0.43,0.26,0.1,0.39,0.23,0.29,0.5
julynewmoon,0.31,0.38,0.25,0.42,0.32,0.28,0.44
kTiNoJ,0.38,0.73,0.46,0.64,0.68,0.52,0.21
kencraig999,0.18,0.33,0.26,0.31,0.25,0.23,0.06
kimbeauslice12,0.46,0.61,0.6,0.3,0.59,0.53,0.44
kpowellbanks,0.33,0.21,0.25,0.28,0.28,0.14,0.26
lady10314,0.3,0.24,0.26,0.29,0.25,0.11,0.11
laloren04,0.29,0.28,0.13,0.3,0.25,0.17,0.1
lamiette512,0.15,0.2,0.08,0.16,0.2,0.28,0.08
lauracgilleslil,0.4,0.35,0.16,0.3,0.38,0.25,0.25
lbasscook,0.31,0.33,0.18,0.14,0.37,0.28,0.02
lifecoachcathy,0.38,0.49,0.4,0.5,0.35,0.46,0.25
lmilziz,0.32,0.21,0.08,0.17,0.29,0.16,0.27
ltanz28,0.33,0.57,0.3,0.36,0.39,0.61,0.58
luckydog9495,0.25,0.28,0.17,0.57,0.17,0.31,0.26
maegan_laporte,0.46,0.49,0.56,0.48,0.48,0.53,0.26
marian_maio,0.61,0.53,0.1,0.24,0.47,0.21,0.46
mariemc11308417,0.21,0.3,0.19,0.14,0.35,0.29,0.08
marilyn_landon,0.23,0.23,0.34,0.19,0.37,0.14,0.25
martylawson,0.38,0.46,0.31,0.46,0.33,0.29,0.28
maryann_penza,0.22,0.22,0.26,0.23,0.35,0.19,0.06
maryjones1417,0.42,0.44,0.51,0.44,0.44,0.44,0.35
marypopilek,0.37,0.32,0.24,0.44,0.39,0.3,0.21
mbober99,0.35,0.42,0.19,0.4,0.3,0.32,0.19
mch7576,0.51,0.42,0.2,0.41,0.34,0.3,0.7
mcicero10,0.28,0.33,0.17,0.36,0.34,0.25,0.21
messier1167,0.42,0.47,0.66,0.31,0.56,0.69,0.42
metaquest,0.42,0.43,0.31,0.37,0.36,0.38,0.26
minnman47,0.54,0.49,0.37,0.666666667,0.71,0.5,0.57
mollyday15,0.36,0.2,0.23,0.45,0.42,0.25,0.32
native4trump,0.42,0.55,0.44,0.5,0.41,0.5,0.34
news_worldnews,0.56,0.91,0.72,0.840246053,0.793147134,0.68,0.3
newyorklady1234,0.47,0.54,0.41,0.38,0.63,0.54,0.37
njbeach15,0.3,0.28,0.29,0.38,0.3,0.42,0.18
notwithtrump,0.29,0.36,0.12,0.37,0.17,0.45,0.16
oliemibou,0.44,0.6,0.46,0.48,0.56,0.47,0.41
oneputtpatrick,0.18,0.18,0.37,0.4,0.23,0.27,0.18
oodomakes3,0.3,0.34,0.19,0.36,0.3,0.39,0.07
p1nkobs3ssion,0.42,0.28,0.3,0.2,0.37,0.55,0.19
pameladubsky49,0.32,0.32,0.29,0.26,0.37,0.32,0.32
paulsteven,0.6,0.47,0.37,0.46,0.33,0.29,0.56
pgrandee10,0.33,0.19,0.09,0.44,0.24,0.32,0.19
pinkfloyd5709,0.24,0.42,0.27,0.23,0.34,0.32,0.22
politicsooyu,0.7,0.57,0.57,0.54,0.8,0.42,0.25
punditOcrat,0.21,0.29,0.34,0.41,0.29,0.17,0.31
radiosong94,0.3,0.47,0.63,0.35,0.24,0.47,0.37
raopal,0.35,0.43,0.13,0.37,0.25,0.35,0.29
raymel2010,0.28,0.42,0.21,0.42,0.32,0.32,0.23
raymond71225,0.27,0.36,0.24,0.36,0.21,0.52,0.41
robert_hameroff,0.32,0.33,0.15,0.49,0.33,0.26,0.13
ronaldo129,0.34,0.44,0.2,0.31,0.41,0.54,0.24
ronnieressler,0.46,0.5,0.31,0.52,0.5,0.43,0.27
rueystokes_j,0.32,0.39,0.59,0.43,0.42,0.43,0.66
rutavala1,0.23,0.28,0.13,0.35,0.41,0.17,0.07
sandy_bogart,0.48,0.41,0.35,0.47,0.24,0.49,0.32
sandykjack,0.36,0.42,0.42,0.39,0.32,0.41,0.22
satch367,0.46,0.5,0.6,0.36,0.58,0.59,0.36
satirist_indian,0.48,0.38,0.44,0.55,0.62,0.43,0.33
saul42,0.73,0.6,0.46,0.57,0.75,0.58,0.45
sc_charlotte,0.4,0.53,0.36,0.48,0.58,0.48,0.44
scottgrant2,0.1,0.11,0.09,0.18,0.31,0.18,0.04
sfarrell1818,0.43,0.39,0.34,0.33,0.57,0.7,0.19
siesienna,0.3,0.25,0.29,0.48,0.24,0.43,0.07
sillysox2,0.46,0.49,0.49,0.6,0.57,0.62,0.44
sjh2222,0.24,0.22,0.21,0.28,0.31,0.33,0.33
soapdoesit,0.21,0.26,0.2,0.33,0.27,0.31,0.2
spacema09104056,0.22,0.22,0.3,0.17,0.22,0.15,0.22
take1theirsmall,0.35,0.36,0.18,0.45,0.23,0.32,0.14
tasteofaz,0.5,0.29,0.07,0.36,0.33,0.22,0.49
thathad2hurt,0.39,0.36,0.29,0.29,0.46,0.41,0.26
thefinn12345,0.26,0.17,0.18,0.25,0.33,0.15,0.08
thislifetoday,0.29,0.31,0.23,0.16,0.35,0.3,0.09
tom_tsetung,0.2,0.28,0.14,0.22,0.24,0.2,0.19
truth_trumpet,0.27,0.35,0.26,0.35,0.19,0.38,0.15
twillynavy246,0.44,0.39,0.38,0.44,0.54,0.51,0.17
verndog77,0.4,0.5,0.27,0.28,0.6,0.4,0.04
vetfortrump1,0.33,0.36,0.28,0.43,0.37,0.41,0.24
webb_carrie,0.26,0.49,0.44,0.25,0.2,0.39,0.25
why2cay,0.12,0.23,0.33,0.17,0.52,0.33,0.28
wilderpone,0.4,0.36,0.16,0.41,0.32,0.31,0.35
xatzisotiris,0.53,0.38,0.3,0.37,0.56,0.28,0.25
yellowdognc,0.38,0.4,0.34,0.37,0.47,0.61,0.05
zclove2bme,0.28,0.18,0.13,0.25,0.3,0.22,0.19
zz201,0.38,0.4,0.27,0.55,0.27,0.29,0.17
1CarynH,0.32,0.24,0.08,0.24,0.47,0.25,0.04
1Nation2Parties,0.3,0.37,0.11,0.36,0.24,0.22,0.18
1USNews,0.7,0.67,0.65,0.78,0.6,0.63,0.57
2016TrumpNation,0.39,0.63,0.35,0.36,0.44,0.44,0.33
2tnewman,0.27,0.61,0.27,0.19,0.22,0.21,0.07
74Moncho96,0.45,0.63,0.22,0.2,0.56,0.33,0.04
808gardeniaG,0.46,0.49,0.62,0.42,0.52,0.51,0.46
90dayWond3r,0.36,0.44,0.11,0.39,0.35,0.36,0.18
ARMY_PARENT,0.46,0.29,0.22,0.3,0.65,0.22,0.15
Albertainfidel,0.36,0.35,0.1,0.47,0.34,0.26,0.23
AmazingSOP1,0.45,0.52,0.46,0.5,0.6,0.49,0.33
AmerPride777,0.25,0.39,0.22,0.46,0.3,0.23,0.21
AngDonlon,0.36,0.39,0.22,0.41,0.36,0.2,0.26
Angela2132,0.3,0.38,0.13,0.25,0.34,0.32,0.16
AnthonyFFabrizi,0.35,0.44,0.45,0.4,0.44,0.62,0.41
Anthropic,0.47,0.57,0.51,0.65,0.28,0.57,0.43
BellaLucky4,0.36,0.44,0.18,0.56,0.28,0.41,0.36
BellmanKelly,0.23,0.41,0.22,0.24,0.19,0.23,0.07
BeverlyWade,0.32,0.44,0.17,0.23,0.19,0.25,0.09
BigBrotherNoNo,0.41,0.32,0.34,0.45,0.41,0.24,0.29
BillieO2,0.27,0.23,0.31,0.38,0.3,0.33,0.11
BizzarroSmith,0.811666667,0.72,0.4,0.799309524,0.92,0.59,0.7975
Blkexpats4trump,0.63,0.28,0.25,0.56,0.56,0.39,0.39
BobbiDalton13,0.22,0.31,0.38,0.48,0.29,0.27,0.19
BollmerJason,0.35,0.35,0.48,0.56,0.44,0.34,0.18
BrendaisGrant,0.46,0.48,0.23,0.5,0.72,0.44,0.26
CNNsWorld,0.66,0.63,0.33,0.76,0.71,0.55,0.54
Candyo4u249,0.67,0.65,0.42,0.34,0.78,0.58,0.35
Carlosfiggs,0.17,0.28,0.29,0.1,0.3,0.5,0.2
CarmenL27018925,0.21,0.19,0.27,0.17,0.25,0.28,0.06
Carolyn31806792,0.3,0.51,0.45,0.55,0.29,0.41,0.44
CarolynD72355,0.14,0.17,0.15,0.17,0.18,0.32,0.04
Cat_00005,0.53,0.44,0.48,0.4,0.73,0.46,0.46
Cfuakins2,0.35,0.35,0.17,0.53,0.27,0.34,0.13
Chimp999,0.45,0.52,0.14,0.47,0.52,0.23,0.26
Chris_D2,0.27,0.24,0.23,0.17,0.29,0.18,0.11
Civil_war_elect,0.32,0.41,0.37,0.28,0.46,0.36,0.46
CoachDale1957,0.25,0.5,0.2,0.56,0.38,0.36,0.37
ConcernedVoting,0.25,0.48,0.23,0.16,0.23,0.32,0.2
ConnieAustinTX,0.24,0.33,0.37,0.47,0.22,0.31,0.19
Corporatocrazy,0.4,0.36,0.26,0.47,0.18,0.17,0.53
DEF407,0.36,0.35,0.14,0.44,0.29,0.27,0.21
DailyCaller,0.51,0.55,0.12,0.38,0.55,0.34,0.66
DailyTimesNews,0.875,0.765,0.58,0.840246053,0.793147134,0.67,0.9
DalezDuhMan36,0.24,0.28,0.06,0.47,0.34,0.14,0.16
DanaHickle,0.38,0.44,0.36,0.56,0.46,0.35,0.22
DanaRuxi123,0.39,0.29,0.11,0.45,0.33,0.42,0.34
DanielMestas,0.3,0.23,0.18,0.48,0.32,0.29,0.09
DaveDmart30959,0.21,0.14,0.23,0.34,0.32,0.33,0.19
Davebhaase,0.31,0.34,0.15,0.48,0.35,0.29,0.25
DavidAvritt,0.7,0.78,0.52,0.68,0.57,0.64,0.53
DavidCa93401182,0.38,0.5,0.54,0.36,0.43,0.44,0.49
Debramattila,0.35,0.37,0.38,0.38,0.33,0.47,0.21
Debramax,0.49,0.48,0.36,0.5,0.29,0.34,0.49
DennisKulpa,0.33,0.3,0.28,0.55,0.34,0.33,0.31
DesdeFlorida,0.41,0.34,0.24,0.46,0.41,0.46,0.38
Destinyuhva,0.24,0.26,0.26,0.25,0.32,0.3,0.06
DnGLax,0.2,0.34,0.37,0.26,0.22,0.29,0.14
DoctorWerner44,0.36,0.37,0.17,0.4,0.44,0.25,0.23
DrIanInc,0.26,0.29,0.17,0.31,0.23,0.35,0.17
Dserayes,0.53,0.54,0.07,0.22,0.46,0.34,0.36
EnvyMeGreatly,0.37,0.37,0.44,0.55,0.53,0.45,0.09
FIAGI,0.28,0.4,0.31,0.22,0.44,0.3,0.2
FdelOpera,0.43,0.48,0.38,0.34,0.48,0.42,0.17
Flying4JC,0.24,0.46,0.18,0.35,0.34,0.32,0.12
FrancesShurley,0.31,0.47,0.2,0.22,0.25,0.275,0.09
Froghorn2016,0.48,0.38,0.63,0.34,0.6,0.49,0.52
Fuerza_Mundial,0.33,0.32,0.17,0.28,0.27,0.21,0.23
GDVegasK,0.49,0.43,0.23,0.33,0.35,0.45,0.55
Gary_Davis_7807,0.36,0.43,0.24,0.37,0.29,0.36,0.27
Global____News,0.8,0.63,0.28,0.58,0.81,0.49,0.86
GloryToRepublic,0.26,0.23,0.19,0.43,0.38,0.17,0.25
GreenMountRepub,0.46,0.71,0.05,0.29,0.47,0.25,0.4
HannitysHead,0.4,0.47,0.33,0.46,0.28,0.17,0.73
Harley_FansClub,0.75,0.68,0.34,0.46,0.81,0.67,0.93
Headlines4You,0.37,0.23,0.09,0.41,0.4,0.32,0.24
HolyFount,0.33,0.21,0.33,0.35,0.36,0.31,0.17
IH8TheDonald,0.26,0.28,0.07,0.22,0.22,0.28,0.31
JBax52,0.41,0.42,0.26,0.43,0.42,0.25,0.33
